State StateCode Year PCP TAVG PDSI PHDI ZNDX PMDI CDD HDD SP01 SP02 SP03 SP06 SP09 SP12 SP24 TMIN TMAX
"North Carolina" 31 1962 53.01 691.2 12.8 12.8 7.94 10.72 1273.0 3888.0 2.57 4.98 5.06 4.64 4.87 6.22 4.64 558.1 824.1
"North Carolina" 31 1963 43.59 680.5 -3.26 -3.89 -4.48 -2.14 1110.0 4022.0 -3.47 -3.76 -4.89 -6.08 -5.22 -3.66 1.97 538.8 822.2
"North Carolina" 31 1964 57.3 697.0 13.3 12.18 10.12 11.45 1199.0 3652.0 4.53 5.42 7.48 6.76 4.15 1.68 -1.31 561.7 832.4
"North Carolina" 31 1965 44.17 698.1 6.2 12.75 -3.89 5.61 1293.0 3674.0 -3.83 -3.37 -2.46 3.33 6.01 7.59 6.81 561.2 834.9
"North Carolina" 31 1966 47.98 682.3 1.75 -5.09 2.35 0.62 1145.0 4026.0 -0.19 -1.7 -2.69 -6.61 -7.53 -7.76 0.08 547.2 817.2
"North Carolina" 31 1967 47.61 685.8 6.22 1.29 3.16 2.66 928.0 3707.0 -1.17 -2.61 -3.93 -5.1 -8.31 -9.66 -12.86 546.8 824.4
"North Carolina" 31 1968 41.67 686.7 -7.1 -8.81 -7.71 -9.32 1291.0 4031.0 -4.52 -5.31 -5.91 -8.57 -7.28 -7.59 -12.53 545.0 827.9
"North Carolina" 31 1969 50.43 683.5 9.79 3.46 6.46 6.46 1263.0 4120.0 1.65 1.05 1.24 1.02 -1.79 -5.28 -9.1 552.3 814.9
"North Carolina" 31 1970 43.81 701.3 -11.2 -7.31 -7.2 -8.47 1425.0 3723.0 -3.12 -3.65 -3.79 -5.39 -5.65 -4.93 -7.42 562.7 839.5
"North Carolina" 31 1971 56.41 704.3 17.49 16.24 10.43 14.39 1293.0 3547.0 4.08 5.88 7.4 6.86 5.78 3.68 -0.86 573.8 834.3
"North Carolina" 31 1972 53.39 696.5 21.95 21.95 9.16 15.62 1097.0 3573.0 3.25 3.1 1.97 4.37 6.9 9.31 9.67 564.7 828.3
"North Carolina" 31 1973 52.29 707.4 13.94 23.45 3.42 20.29 1365.0 3489.0 3.27 2.91 4.02 7.48 11.03 12.33 15.87 573.2 841.7
"North Carolina" 31 1974 52.28 708.2 15.91 9.3 6.47 12.4 1125.0 3236.0 2.55 4.25 5.49 5.41 4.41 5.34 12.91 573.2 843.2
"North Carolina" 31 1975 57.54 712.0 29.1 29.1 10.84 26.88 1353.0 3361.0 4.58 7.81 9.0 10.7 11.81 13.05 13.77 578.5 845.7
"North Carolina" 31 1976 45.95 687.6 2.75 -2.82 -1.51 1.65 1067.0 3808.0 -2.0 -2.98 -3.81 -5.36 -4.63 -2.41 8.07 543.8 831.5
"North Carolina" 31 1977 48.81 699.8 -3.92 -6.2 -2.9 -4.27 1504.0 3851.0 -0.47 -0.53 -1.13 -2.61 -3.01 -4.34 -5.03 563.3 836.5
"North Carolina" 31 1978 47.85 689.4 6.66 12.29 -0.42 8.03 1338.0 4003.0 -2.22044604925e-16 -0.24 0.03 4.15 5.93 6.74 1.84 554.3 824.1
"North Carolina" 31 1979 58.73 691.6 24.0 27.13 14.84 25.08 1133.0 3737.0 4.89 9.31 10.67 10.61 10.05 8.88 11.57 558.4 824.9
"North Carolina" 31 1980 44.31 695.1 -11.19 3.63 -6.95 -0.36 1476.0 3940.0 -2.86 -3.73 -3.9 -3.32 -0.39 3.26 9.05 557.9 832.4
"North Carolina" 31 1981 40.76 686.3 -30.63 -32.95 -8.52 -30.18 1267.0 4037.0 -5.69 -9.06 -10.6 -13.6 -18.71 -20.53 -12.45 545.1 827.3
"North Carolina" 31 1982 52.17 702.6 14.37 12.29 6.13 8.81 1241.0 3526.0 2.91 3.59 3.27 2.29 2.11 0.46 -14.62 573.2 832.1
"North Carolina" 31 1983 52.87 694.3 1.72 7.52 3.69 5.61 1349.0 3882.0 2.85 2.7 1.88 1.96 5.15 5.78 4.52 560.7 827.5
"North Carolina" 31 1984 50.95 703.6 12.97 23.72 3.65 18.84 1257.0 3497.0 1.56 4.35 6.36 11.27 10.68 11.08 12.43 568.8 838.0
"North Carolina" 31 1985 47.0 710.4 -11.23 -19.53 -4.05 -15.9 1331.0 3378.0 -2.6 -2.5 -4.85 -8.88 -11.77 -10.11 1.07 576.9 844.1
"North Carolina" 31 1986 38.9 717.5 -34.73 -41.74 -18.63 -40.07 1529.0 3336.0 -7.69 -12.73 -14.51 -16.1 -17.37 -17.9 -20.75 584.3 850.4
"North Carolina" 31 1987 47.99 701.6 -9.07 -13.69 -4.45 -10.18 1517.0 3802.0 -0.51 0.1 0.08 0.37 1.61 -0.56 -12.95 566.5 836.5
"North Carolina" 31 1988 39.91 687.3 -28.52 -28.52 -9.43 -27.56 1278.0 3994.0 -5.81 -6.96 -8.19 -11.64 -14.87 -16.06 -11.89 546.9 827.7
"North Carolina" 31 1989 60.57 698.7 26.6 21.78 17.08 23.74 1283.0 3690.0 7.6 8.11 9.46 10.6 8.36 3.59 -8.57 570.9 826.0
"North Carolina" 31 1990 48.6 733.1 8.11 3.51 -6.03 4.5 1441.0 2764.0 -1.89 -0.29 0.49 0.64 5.15 10.97 10.73 593.2 872.8
"North Carolina" 31 1991 47.87 722.8 -3.79 -8.94 -4.64 -4.67 1506.0 3149.0 0.08 -0.49 -0.59 2.33 1.54 0.91 8.91 592.5 853.0
"North Carolina" 31 1992 52.6 698.5 3.43 0.53 7.61 0.85 1147.0 3547.0 2.2 3.22 2.38 -1.12 -2.99 -4.2 -2.38 571.0 825.7
"North Carolina" 31 1993 46.14 704.8 -9.91 -4.62 -8.86 -7.32 1545.0 3721.0 -1.43 -2.14 -2.03 -0.64 4.0 7.08 1.96 571.2 838.2
"North Carolina" 31 1994 50.11 708.2 6.19 -10.86 2.16 -2.81 1257.0 3371.0 1.1 1.66 2.45 2.67 -0.63 -2.47 3.3 574.3 842.1
"North Carolina" 31 1995 54.35 701.4 10.65 10.65 6.14 7.38 1392.0 3673.0 2.08 3.79 5.0 4.86 4.36 4.1 1.18 571.0 831.9
"North Carolina" 31 1996 56.79 693.5 24.56 24.56 11.65 21.24 1281.0 3823.0 4.21 4.88 5.75 7.96 9.35 10.07 10.61 563.1 823.6
"North Carolina" 31 1997 46.1 697.2 7.49 9.22 -2.39 7.64 1151.0 3582.0 -1.82 -1.84 -2.55 -1.02 3.46 6.63 12.33 562.2 832.7
"North Carolina" 31 1998 53.84 730.0 0.55 7.96 -0.41 4.2 1616.0 3037.0 4.13 4.57 5.4 7.93 10.49 11.09 13.02 598.2 861.3
"North Carolina" 31 1999 52.47 716.4 -14.4 -8.71 1.46 -9.42 1372.0 3214.0 -0.63 1.18 2.96 0.52 -3.05 -3.23 5.92 578.1 854.3
"North Carolina" 31 2000 44.36 700.6 -11.43 -6.85 -5.72 -7.87 1332.0 3663.0 -3.63 -3.96 -5.2 -1.31 1.13 2.08 -0.71 564.0 837.1
"North Carolina" 31 2001 37.8 712.8 -25.01 -25.01 -14.76 -21.41 1254.0 3211.0 -7.34 -11.12 -11.88 -13.86 -15.98 -17.26 -10.39 572.6 853.4
"North Carolina" 31 2002 47.53 719.8 -33.51 -44.34 -8.41 -40.19 1569.0 3326.0 -1.14 -3.46 -6.34 -13.23 -17.65 -20.38 -27.54 586.1 853.4
"North Carolina" 31 2003 63.17 704.7 32.53 32.54 19.42 37.02 1303.0 3524.0 9.5 12.25 14.7 21.04 21.99 18.92 0.37 579.5 830.0
"North Carolina" 31 2004 49.15 712.1 -3.13 11.82 0.01 5.04 1439.0 3399.0 -1.27 -0.25 -0.46 0.02 1.9 7.37 19.79 585.2 838.9
"North Carolina" 31 2005 47.58 713.2 -0.19 -1.53 -1.19 -2.58 1530.0 3462.0 -0.42 -1.87 -2.3 -2.81 -1.12 -0.69 5.25 582.5 843.7
"North Carolina" 31 2006 51.16 718.0 1.74 5.48 3.01 2.84 1361.0 3138.0 0.31 0.98 0.53 -0.13 -1.79 -2.99 -2.73 580.2 855.5
"North Carolina" 31 2007 34.74 725.8 -36.53 -31.8 -25.47 -33.57 1622.0 3119.0 -9.69 -13.64 -14.66 -15.25 -11.33 -7.43 -7.25 583.2 868.5
"North Carolina" 31 2008 45.81 712.0 -47.66 -47.66 -6.81 -45.55 1394.0 3414.0 -2.18 -2.65 -4.11 -7.58 -13.42 -19.36 -19.05 575.2 848.3
"North Carolina" 31 2009 53.18 706.6 -2.37 -16.39 4.83 -11.51 1379.0 3531.0 2.64 2.09 0.91 -0.91 -2.64 -4.3 -17.09 579.9 833.2
"North Carolina" 31 2010 46.27 708.3 -11.51 -4.95 -9.03 -6.16 1829.0 3883.0 -2.25 -1.18 1.14 4.12 6.69 9.39 3.82 573.5 842.7
"North Carolina" 31 2011 45.98 724.9 -29.61 -29.61 -8.87 -25.95 1649.0 3240.0 -2.19 -2.88 -4.33 -6.11 -8.16 -10.5 -0.68 587.7 861.6
"North Carolina" 31 2012 46.61 728.8 -12.31 -24.01 -5.61 -19.59 1506.0 2959.0 -1.45 -2.67 -2.23 -2.08 -3.01 -4.35 -10.66 595.4 861.6
"North Carolina" 31 2013 56.44 702.7 19.51 15.79 12.01 16.26 1271.0 3537.0 5.03 5.94 5.84 8.23 7.61 6.61 1.75 578.2 827.0
"North Carolina" 31 2014 50.08 700.2 8.54 17.29 2.3 12.33 1385.0 3716.0 1.58 2.43 2.93 1.87 4.56 6.89 9.94 569.2 830.9
"North Carolina" 31 2015 58.32 726.3 4.03 5.47 5.95 4.19 1635.0 3153.0 5.01 4.96 4.39 2.93 2.46 2.79 7.17 599.9 852.6
"North Carolina" 31 2016 51.25 730.7 1.35 14.89 -1.22 6.46 1758.0 3156.0 0.53 3.13 6.65 12.2 16.03 18.72 16.25 600.7 860.6
"North Dakota" 32 1960 14.78 475.2 -17.56 -17.56 -7.55 -6.47 473.0 9750.0 -3.92 -6.46 -7.27 -3.92 -4.23 -5.97 -12.95 329.8 620.2
"North Dakota" 32 1961 13.09 493.1 -24.09 -36.91 -14.5 -30.83 572.0 9312.0 -8.04 -7.98 -8.12 -14.1 -16.16 -16.45 -15.18 343.1 643.1
"North Dakota" 32 1962 21.21 478.2 21.05 13.74 11.5 15.55 357.0 9547.0 3.52 5.38 5.91 10.02 7.93 3.2 -9.21 341.8 614.5
"North Dakota" 32 1963 17.42 503.2 8.73 10.85 -1.92 4.9 558.0 8970.0 -1.66 -3.65 -3.47 -0.09 3.96 6.58 6.71 355.0 651.2
"North Dakota" 32 1964 19.49 477.0 -4.7 -0.09 2.0 -2.84 394.0 9600.0 0.4 1.25 0.86 0.91 2.85 2.7 6.27 331.7 622.0
"North Dakota" 32 1965 20.91 452.0 24.42 25.65 15.35 24.04 325.0 10292.0 0.51 2.26 4.55 6.62 9.17 10.16 9.28 317.3 586.3
"North Dakota" 32 1966 16.7 457.1 40.63 40.63 9.0 35.96 434.0 10265.0 -0.62 -1.49 -1.71 -0.1 2.48 5.61 10.8 317.0 596.9
"North Dakota" 32 1967 14.43 471.6 0.96 9.39 0.2 6.12 369.0 9755.0 -2.1 -2.31 -2.94 -8.35 -7.2 -7.34 -1.64 326.5 616.3
"North Dakota" 32 1968 18.93 473.7 5.72 2.92 4.51 2.6 293.0 9564.0 0.3 1.89 2.17 2.56 -2.91 -5.94 -9.14 336.3 611.3
"North Dakota" 32 1969 16.9 464.8 10.3 20.47 4.86 11.29 425.0 10003.0 0.69 1.36 1.57 1.78 2.88 4.47 -1.08 329.2 600.1
"North Dakota" 32 1970 19.06 461.2 15.54 16.99 8.99 12.58 537.0 10205.0 1.9 3.9 3.63 3.06 3.91 1.56 4.12 323.8 598.3
"North Dakota" 32 1971 19.84 468.8 21.29 21.29 9.27 17.81 400.0 9832.0 1.85 3.73 5.93 3.89 2.36 4.05 4.01 333.3 604.5
"North Dakota" 32 1972 17.59 451.0 35.52 35.52 11.19 34.41 380.0 10342.0 2.22 1.42 1.05 4.34 5.8 7.0 7.56 318.5 583.5
"North Dakota" 32 1973 16.8 501.3 -1.43 8.41 -1.83 3.44 478.0 8907.0 -1.52 -1.79 -1.81 -4.94 -6.45 -6.22 0.27 363.7 638.9
"North Dakota" 32 1974 15.62 478.9 1.55 13.66 1.11 5.2 425.0 9607.0 -2.54 -2.32 -2.64 0.71 1.29 -0.07 -4.39 336.3 621.8
"North Dakota" 32 1975 21.26 473.3 31.68 31.68 18.52 31.67 446.0 9701.0 5.26 6.54 7.8 9.11 8.59 5.7 4.13 341.2 605.2
"North Dakota" 32 1976 12.29 495.3 -6.8 0.69 -11.64 -3.58 543.0 9236.0 -6.66 -9.0 -10.01 -9.3 -7.89 -3.79 0.62 340.6 649.9
"North Dakota" 32 1977 21.31 492.9 -15.35 -25.95 1.55 -20.83 457.0 9201.0 6.16 6.36 5.14 -1.77 -7.49 -9.65 -9.93 354.5 631.4
"North Dakota" 32 1978 17.89 457.8 30.47 30.47 6.1 28.11 447.0 10190.0 -0.48 0.29 1.38 7.0 10.44 12.06 1.31 320.2 595.4
"North Dakota" 32 1979 14.42 446.8 13.22 20.2 2.04 16.3 394.0 10537.0 -2.33 -3.51 -3.33 -3.43 -2.99 -2.31 6.48 309.7 584.1
"North Dakota" 32 1980 16.75 494.1 -15.65 -31.06 -9.53 -18.4 441.0 9155.0 -1.05 -2.0 -2.54 -10.83 -15.53 -14.82 -11.77 347.4 640.8
"North Dakota" 32 1981 17.08 518.7 -18.55 -25.65 -8.25 -15.67 432.0 8405.0 -0.25 -2.22 -3.3 -0.5 0.67 -1.18 -10.74 375.5 662.0
"North Dakota" 32 1982 21.42 454.1 18.67 15.88 15.66 16.04 353.0 10215.0 5.57 7.71 9.25 7.86 8.27 7.65 4.61 320.9 587.5
"North Dakota" 32 1983 15.72 493.7 38.76 38.76 7.99 37.85 620.0 9322.0 -0.83 -1.28 -2.14 0.55 2.61 4.83 8.44 365.1 622.2
"North Dakota" 32 1984 15.89 492.6 -1.73 2.24 -1.79 3.7 499.0 9242.0 -1.31 -1.1 -0.9 -3.85 -4.58 -6.41 -1.39 355.9 628.7
"North Dakota" 32 1985 17.33 458.9 -0.84 -4.53 0.23 3.36 301.0 10035.0 -0.97 -0.72 -1.62 -1.55 -4.89 -6.23 -8.58 317.6 600.0
"North Dakota" 32 1986 21.79 499.9 32.98 32.98 15.99 30.56 388.0 8893.0 2.06 6.86 8.23 13.58 13.28 11.37 3.78 367.1 632.5
"North Dakota" 32 1987 16.1 540.4 5.87 22.96 -2.28 13.22 496.0 7803.0 -5.02 -6.04 -3.59 1.41 3.36 7.4 13.0 401.4 679.3
"North Dakota" 32 1988 11.43 509.1 -54.72 -54.72 -25.65 -54.13 758.0 9036.0 -6.76 -9.71 -13.64 -22.57 -20.44 -18.98 -8.56 353.7 664.9
"North Dakota" 32 1989 14.33 472.8 -45.96 -45.96 -11.22 -42.25 543.0 9893.0 -2.68 -1.93 -2.5 -6.58 -11.26 -15.63 -23.04 326.1 619.4
"North Dakota" 32 1990 15.07 510.8 -44.84 -44.84 -13.77 -44.11 455.0 8649.0 -4.78 -8.01 -9.21 -7.93 -10.09 -12.45 -18.4 359.1 662.6
"North Dakota" 32 1991 19.72 507.9 -33.8 -33.8 -4.11 -27.9 534.0 8844.0 1.01 1.91 2.14 -0.36 0.72 -1.3 -9.08 371.2 644.5
"North Dakota" 32 1992 14.72 494.9 -22.53 -22.53 -6.87 -18.04 201.0 8944.0 -2.26 -4.28 -6.87 -6.42 -5.46 -2.77 -3.11 359.0 631.1
"North Dakota" 32 1993 22.95 459.4 29.73 28.12 22.34 29.09 206.0 9930.0 1.63 3.33 5.3 14.09 11.67 7.52 2.97 327.2 591.8
"North Dakota" 32 1994 20.4 479.9 59.85 59.85 20.35 59.69 365.0 9460.0 3.49 5.36 6.81 1.92 7.37 13.47 14.6 344.5 615.1
"North Dakota" 32 1995 19.59 475.5 71.94 71.94 21.09 71.25 468.0 9738.0 4.17 4.69 5.2 10.74 12.99 13.87 19.38 348.3 602.8
"North Dakota" 32 1996 18.52 438.2 57.08 57.08 15.88 56.41 414.0 10810.0 4.38 4.49 3.56 1.86 2.35 4.14 12.65 307.7 568.7
"North Dakota" 32 1997 16.52 488.3 45.04 45.04 6.02 40.13 475.0 9398.0 -0.92 0.86 2.99 3.45 2.99 2.75 4.58 352.6 624.2
"North Dakota" 32 1998 21.18 518.5 7.84 19.21 9.37 12.07 529.0 8461.0 4.64 6.9 7.29 4.65 3.27 2.13 3.46 391.1 645.8
"North Dakota" 32 1999 20.44 515.5 52.7 52.7 18.71 49.42 397.0 8452.0 0.59 0.37 4.62 14.78 18.3 19.34 15.69 381.4 649.5
"North Dakota" 32 2000 21.31 492.9 39.28 39.28 14.25 32.6 411.0 9137.0 6.07 7.22 5.02 4.37 6.45 8.62 20.15 354.4 631.2
"North Dakota" 32 2001 16.82 507.0 18.08 34.06 1.78 26.16 507.0 8761.0 -3.6 -4.62 -1.79 5.05 7.18 8.83 12.0 369.5 644.7
"North Dakota" 32 2002 15.83 492.0 -21.92 -19.64 -6.6 -20.2 501.0 9253.0 -3.11 -5.12 -6.49 -8.75 -8.06 -6.95 0.96 356.3 627.7
"North Dakota" 32 2003 16.24 489.4 -11.58 -15.0 -7.05 -13.01 514.0 9328.0 -1.66 -2.61 -3.67 -4.51 -2.92 -4.38 -7.81 348.5 630.3
"North Dakota" 32 2004 18.86 486.5 8.77 9.72 7.39 7.89 243.0 9195.0 2.44 3.99 5.34 2.73 0.3 -0.16 -3.14 349.7 623.4
"North Dakota" 32 2005 20.98 508.8 18.62 21.51 10.55 19.29 451.0 8701.0 1.64 3.59 3.46 8.04 9.24 8.74 6.23 373.9 643.8
"North Dakota" 32 2006 14.02 526.0 -10.22 -6.22 -9.95 -6.57 602.0 8289.0 -3.15 -4.6 -4.16 -6.86 -4.77 -1.08 4.64 384.9 667.8
"North Dakota" 32 2007 19.0 501.2 0.22 2.16 2.82 1.67 521.0 9014.0 0.69 1.9 2.95 6.35 5.18 0.92 -0.65 361.3 641.3
"North Dakota" 32 2008 19.76 472.0 -8.7 -10.91 2.38 -9.59 390.0 9804.0 2.61 0.55 -1.79 -5.5 -6.48 -3.38 -1.56 327.4 616.8
"North Dakota" 32 2009 18.96 462.3 52.87 52.87 20.22 52.16 306.0 9970.0 4.77 7.03 8.92 9.78 12.69 14.3 7.18 332.3 592.2
"North Dakota" 32 2010 23.48 490.5 72.48 72.48 29.4 72.48 441.0 9144.0 9.22 11.22 12.45 16.22 16.48 15.44 22.04 365.0 616.3
"North Dakota" 32 2011 21.44 488.0 72.87 93.95 25.2 92.87 475.0 9296.0 4.72 7.76 10.84 17.55 22.54 26.43 30.14 360.6 615.3
"North Dakota" 32 2012 15.09 529.6 -12.49 4.39 -11.09 -1.03 594.0 8187.0 -2.08 -3.48 -5.24 -7.65 -4.8 -1.11 17.01 385.4 674.0
"North Dakota" 32 2013 23.28 465.6 38.75 30.24 24.72 35.3 467.0 10072.0 5.76 7.71 10.28 11.45 9.35 6.29 2.98 335.8 595.1
"North Dakota" 32 2014 18.61 467.9 42.44 65.2 16.9 63.53 360.0 9834.0 -1.46 0.29 1.4 9.18 12.73 16.8 16.32 335.9 599.8
"North Dakota" 32 2015 17.72 520.5 -0.87 28.81 0.38 18.32 501.0 8366.0 0.56 -1.22 -1.79 -2.68 -0.14 1.16 12.13 379.6 661.5
"North Dakota" 32 2016 22.39 531.9 4.61 6.06 5.95 6.55 484.0 8032.0 6.81 7.05 7.23 8.6 7.97 7.18 5.77 399.0 664.7
Ohio 33 1960 29.93 590.6 -14.87 -14.87 -13.11 -13.08 648.0 6457.0 -6.86 -9.07 -9.98 -9.82 -10.86 -10.58 -2.76 466.3 714.6
Ohio 33 1961 40.35 600.3 12.37 0.55 6.09 3.78 665.0 6176.0 1.92 1.4 0.82 -0.58 -2.75 -8.01 -13.22 477.1 723.9
Ohio 33 1962 33.57 593.1 -12.2 -10.54 -7.14 -8.52 684.0 6413.0 -3.59 -4.41 -5.25 -8.82 -9.72 -6.73 -10.37 467.0 719.3
Ohio 33 1963 26.79 582.0 -31.05 -31.05 -20.24 -27.2 552.0 6610.0 -11.36 -14.19 -16.12 -15.8 -16.28 -19.28 -17.62 443.0 720.8
Ohio 33 1964 37.55 610.5 -45.95 -45.95 -10.39 -33.15 704.0 5905.0 -1.45 -3.81 -5.51 -7.6 -9.8 -15.24 -24.34 473.8 747.2
Ohio 33 1965 36.82 605.4 -18.94 -29.02 -1.25 -19.33 666.0 6033.0 -1.02 -0.21 0.51 -4.12 -7.84 -7.33 -15.76 478.2 732.2
Ohio 33 1966 36.33 589.6 -6.86 -12.83 -0.51 -4.16 646.0 6473.0 -1.02 -2.57 -5.25 -7.17 -8.96 -9.99 -11.68 464.0 715.5
Ohio 33 1967 35.75 593.9 -2.54 -7.27 -2.59 -6.44 519.0 6229.0 -2.99 -3.21 -3.28 -4.06 -4.54 -6.5 -11.39 469.5 718.5
Ohio 33 1968 38.79 596.7 -2.44 3.06 -0.14 -0.73 687.0 6306.0 -0.18 0.32 -0.04 0.15 -1.95 -3.58 -7.08 472.5 720.9
Ohio 33 1969 36.74 592.5 6.59 4.39 2.74 3.59 659.0 6419.0 -1.58 -1.65 -1.63 -1.28 -2.64 -2.15 -3.89 470.1 714.8
Ohio 33 1970 37.99 606.8 2.42 3.58 0.43 1.46 800.0 6126.0 0.09 -0.65 -0.96 -2.86 -2.79 -4.26 -4.39 484.4 729.3
Ohio 33 1971 33.95 606.9 -11.08 -11.08 -6.87 -9.78 701.0 6023.0 -3.04 -5.27 -6.21 -8.07 -9.47 -8.15 -8.39 479.9 733.6
Ohio 33 1972 42.98 592.4 11.84 10.38 13.28 9.55 583.0 6356.0 3.88 5.23 4.81 2.88 1.81 -1.64 -6.75 476.0 708.8
Ohio 33 1973 41.67 626.0 29.17 29.17 5.75 25.82 803.0 5514.0 3.03 4.04 5.41 8.97 10.88 12.4 7.73 509.2 742.7
Ohio 33 1974 40.51 604.8 23.82 23.82 7.57 20.76 564.0 5945.0 0.66 2.34 2.96 3.92 5.4 7.49 14.06 483.9 725.6
Ohio 33 1975 42.92 613.6 31.76 31.76 11.62 28.64 757.0 5845.0 4.06 4.84 6.45 7.41 7.92 9.05 11.79 495.2 732.0
Ohio 33 1976 33.96 586.9 7.82 14.88 1.34 12.01 519.0 6472.0 -3.84 -4.05 -2.98 -2.2 -1.39 0.51 6.7 454.3 719.2
Ohio 33 1977 38.81 600.4 -0.95 -5.97 0.7 -3.94 801.0 6318.0 0.86 -1.73 -4.49 -8.22 -10.66 -13.71 -9.26 474.3 726.6
Ohio 33 1978 38.35 579.8 -0.4 10.97 2.6 2.93 713.0 6841.0 -0.58 -0.12 0.1 0.16 1.34 2.52 -7.9 457.6 701.6
Ohio 33 1979 45.15 586.6 29.69 29.69 16.97 26.29 556.0 6466.0 5.36 7.66 8.97 11.4 10.83 9.67 9.01 467.8 705.2
Ohio 33 1980 39.64 591.8 39.56 39.56 9.12 35.58 787.0 6557.0 0.45 0.64 2.02 6.93 8.82 10.59 15.2 471.1 712.2
Ohio 33 1981 39.05 594.9 26.98 26.98 5.13 21.68 633.0 6314.0 -0.96 -0.62 -0.81 -1.01 1.48 1.42 8.43 474.4 715.3
Ohio 33 1982 37.72 603.9 -1.73 5.27 -1.32 3.0 618.0 6018.0 -1.06 -1.29 -3.19 -4.79 -4.18 -1.64 -0.11 478.2 729.5
Ohio 33 1983 40.31 612.6 -0.62 0.55 2.62 0.62 871.0 6003.0 0.36 0.77 1.52 -0.23 -2.51 -5.24 -4.67 490.6 734.6
Ohio 33 1984 36.9 604.5 0.85 4.49 -2.61 -0.23 662.0 6074.0 -1.11 -1.21 -1.23 0.44 1.49 2.81 -1.65 483.8 725.0
Ohio 33 1985 39.98 605.0 -9.01 -8.43 0.91 -6.24 611.0 5986.0 -0.59 1.79 0.76 -1.57 -3.71 -3.98 -0.78 482.0 727.9
Ohio 33 1986 38.99 619.7 5.65 9.05 4.29 7.68 741.0 5663.0 0.88 0.31 2.24 3.26 2.87 3.35 -0.3 502.2 737.1
Ohio 33 1987 31.42 627.2 -19.12 -14.9 -12.28 -16.03 876.0 5573.0 -5.63 -8.37 -9.6 -8.21 -7.75 -7.74 -2.99 502.4 751.7
Ohio 33 1988 32.12 604.4 -27.59 -36.38 -12.12 -34.84 863.0 6249.0 -4.9 -5.67 -8.19 -15.54 -18.36 -19.58 -18.44 470.6 737.7
Ohio 33 1989 42.63 593.1 19.04 10.73 10.71 13.37 637.0 6351.0 3.75 5.05 6.67 9.91 9.99 5.23 -10.59 474.9 711.6
Ohio 33 1990 51.07 632.0 36.07 36.07 23.38 32.68 589.0 5138.0 9.31 9.93 11.16 11.54 11.93 13.0 14.03 510.7 752.9
Ohio 33 1991 31.61 637.5 -26.1 0.58 -20.07 -5.33 958.0 5338.0 -4.67 -5.2 -4.93 -2.29 4.11 11.37 16.15 514.8 759.7
Ohio 33 1992 39.79 603.5 -5.4 -8.55 9.85 -5.61 453.0 5886.0 0.6 2.05 1.33 0.1 -5.61 -9.52 0.41 488.7 718.1
Ohio 33 1993 38.63 604.9 12.75 17.24 1.86 16.62 758.0 6118.0 0.09 0.38 0.32 -1.07 1.56 3.35 -4.46 488.7 721.1
Ohio 33 1994 35.6 605.6 -4.08 1.12 -4.58 -1.78 658.0 6005.0 -1.69 -2.69 -3.07 -1.87 -1.91 -2.28 0.74 477.9 733.2
Ohio 33 1995 38.67 604.1 -1.21 -1.14 1.2 -1.29 871.0 6226.0 -0.19 0.57 0.84 -1.6 -3.65 -5.39 -5.3 482.8 725.9
Ohio 33 1996 46.85 594.4 29.53 29.53 17.53 28.4 637.0 6319.0 6.39 8.04 8.97 11.64 13.52 12.0 4.94 476.5 712.3
Ohio 33 1997 38.35 599.3 33.87 33.87 5.51 30.31 538.0 6076.0 0.04 1.19 1.87 4.71 6.79 10.66 16.19 481.1 717.5
Ohio 33 1998 39.96 649.2 6.26 14.43 -1.25 9.16 842.0 4857.0 1.25 1.72 2.44 3.47 4.66 3.84 10.04 530.0 768.5
Ohio 33 1999 33.07 627.8 -29.09 -29.09 -15.37 -25.69 862.0 5536.0 -3.67 -5.58 -7.36 -11.11 -11.49 -9.31 -3.74 493.8 762.2
Ohio 33 2000 40.86 609.5 -0.1 -12.79 6.76 -6.83 620.0 5863.0 2.95 2.85 3.35 2.71 -0.09 -4.27 -9.43 487.1 731.3
Ohio 33 2001 37.3 628.4 -0.91 -1.56 -0.41 -0.48 707.0 5342.0 -0.85 -1.24 -2.48 -5.39 -6.19 -5.78 -7.09 506.6 750.4
Ohio 33 2002 38.59 630.6 -7.31 -5.11 -3.73 -5.28 962.0 5559.0 0.36 -0.21 0.1 1.53 2.99 2.45 -2.25 510.2 750.8
Ohio 33 2003 46.42 602.8 21.59 21.59 17.83 22.21 612.0 6051.0 6.06 7.83 8.73 11.08 8.56 7.32 7.35 486.3 719.2
Ohio 33 2004 45.43 616.2 46.84 46.84 14.1 44.52 653.0 5691.0 5.66 7.49 8.52 12.51 18.16 22.41 22.08 499.5 732.9
Ohio 33 2005 40.11 621.6 -4.12 30.2 -1.46 17.0 970.0 5853.0 0.62 2.54 3.55 5.35 9.16 15.01 25.61 501.1 741.8
Ohio 33 2006 43.56 632.5 10.61 7.71 11.98 9.05 734.0 5237.0 4.18 4.89 5.76 5.22 3.6 1.8 11.55 514.7 750.5
Ohio 33 2007 41.16 627.2 -0.88 10.0 -1.71 7.74 901.0 5556.0 2.68 2.74 2.43 3.72 7.1 11.1 8.99 502.7 751.6
Ohio 33 2008 44.1 607.6 9.97 18.77 7.45 14.43 727.0 6002.0 4.14 5.1 6.79 13.5 17.6 17.17 20.09 483.7 731.8
